pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
256,n<=8,sr<=40%,kvB<=1k,kp<=16k,0.5687,3
256,n<=8,sr<=40%,kvB<=1k,kp<=2k,1.6813,2
256,n<=8,sr<=40%,kvB<=1k,kp<=32k,0.2588,2
256,n<=8,sr<=40%,kvB<=1k,kp<=512,0.9516,4
256,n<=8,sr<=40%,kvB<=1k,kp<=8k,-0.073,4
256,n<=8,sr<=40%,kvB<=1k,kp=0,0.8817,4
256,n<=8,sr<=40%,kvB<=4k,kp<=16k,-0.8772,3
256,n<=8,sr<=40%,kvB<=4k,kp<=2k,0.9803,3
256,n<=8,sr<=40%,kvB<=4k,kp<=32k,-0.6776,2
256,n<=8,sr<=40%,kvB<=4k,kp<=512,0.9826,4
256,n<=8,sr<=40%,kvB<=4k,kp<=8k,-0.3924,1
256,n<=8,sr<=40%,kvB<=4k,kp=0,0.9638,4
256,n<=8,sr<=40%,kvB<=64k,kp<=16k,0.9933,2
256,n<=8,sr<=40%,kvB<=64k,kp<=2k,0.9891,4
256,n<=8,sr<=40%,kvB<=64k,kp<=32k,1.0002,4
256,n<=8,sr<=40%,kvB<=64k,kp<=512,0.9957,4
256,n<=8,sr<=40%,kvB<=64k,kp<=8k,0.9989,4
256,n<=8,sr<=40%,kvB<=64k,kp=0,0.9935,4
256,n<=8,sr<=70%,kvB<=16k,kp<=16k,1.1484,2
256,n<=8,sr<=70%,kvB<=16k,kp<=2k,0.9981,2
256,n<=8,sr<=70%,kvB<=16k,kp<=32k,1.1488,1
256,n<=8,sr<=70%,kvB<=16k,kp<=512,0.9995,2
256,n<=8,sr<=70%,kvB<=16k,kp<=8k,1.007,2
256,n<=8,sr<=70%,kvB<=16k,kp=0,0.9955,2
256,n<=8,sr<=70%,kvB<=1k,kp<=2k,-0.5835,2
256,n<=8,sr<=70%,kvB<=1k,kp<=32k,-39.7874,2
256,n<=8,sr<=70%,kvB<=1k,kp<=512,0.9587,2
256,n<=8,sr<=70%,kvB<=1k,kp<=8k,2.0876,1
256,n<=8,sr<=70%,kvB<=1k,kp=0,0.6911,2
256,n<=8,sr<=70%,kvB<=4k,kp<=16k,-11.88,1
256,n<=8,sr<=70%,kvB<=4k,kp<=2k,0.9822,2
256,n<=8,sr<=70%,kvB<=4k,kp<=32k,0.5928,2
256,n<=8,sr<=70%,kvB<=4k,kp<=512,0.9792,2
256,n<=8,sr<=70%,kvB<=4k,kp<=8k,0.2711,2
256,n<=8,sr<=70%,kvB<=4k,kp=0,0.9762,2
256,n<=8,sr<=70%,kvB<=64k,kp<=16k,0.9611,1
256,n<=8,sr<=70%,kvB<=64k,kp<=2k,0.9978,2
256,n<=8,sr<=70%,kvB<=64k,kp<=32k,0.9994,2
256,n<=8,sr<=70%,kvB<=64k,kp<=512,0.9917,2
256,n<=8,sr<=70%,kvB<=64k,kp<=8k,0.9994,2
256,n<=8,sr<=70%,kvB<=64k,kp=0,1.0016,2
256,n<=8,sr>70%,kvB<=16k,kp<=16k,0.7809,4
256,n<=8,sr>70%,kvB<=16k,kp<=2k,1.0031,4
256,n<=8,sr>70%,kvB<=16k,kp<=32k,-0.2376,3
256,n<=8,sr>70%,kvB<=16k,kp<=512,0.9982,4
256,n<=8,sr>70%,kvB<=16k,kp<=8k,0.9964,4
256,n<=8,sr>70%,kvB<=16k,kp=0,0.9811,4
256,n<=8,sr>70%,kvB<=1k,kp<=16k,0.2467,3
256,n<=8,sr>70%,kvB<=1k,kp<=2k,0.7318,3
256,n<=8,sr>70%,kvB<=1k,kp<=32k,1.2626,2
256,n<=8,sr>70%,kvB<=1k,kp<=512,0.9413,4
256,n<=8,sr>70%,kvB<=1k,kp=0,0.8808,4
256,n<=8,sr>70%,kvB<=4k,kp<=16k,-0.4126,1
256,n<=8,sr>70%,kvB<=4k,kp<=2k,0.964,3
256,n<=8,sr>70%,kvB<=4k,kp<=32k,-3.4139,1
256,n<=8,sr>70%,kvB<=4k,kp<=512,0.9785,4
256,n<=8,sr>70%,kvB<=4k,kp<=8k,0.4282,2
256,n<=8,sr>70%,kvB<=4k,kp=0,1.0034,4
256,n<=8,sr>70%,kvB<=64k,kp<=16k,0.9912,2
256,n<=8,sr>70%,kvB<=64k,kp<=2k,0.9698,4
256,n<=8,sr>70%,kvB<=64k,kp<=32k,0.9791,4
256,n<=8,sr>70%,kvB<=64k,kp<=512,0.9947,4
256,n<=8,sr>70%,kvB<=64k,kp<=8k,0.9945,4
256,n<=8,sr>70%,kvB<=64k,kp=0,1.0005,4
1024,n<=128,sr<=15%,kvB<=16k,kp<=16k,0.0953,4
1024,n<=128,sr<=15%,kvB<=16k,kp<=2k,0.0936,4
1024,n<=128,sr<=15%,kvB<=16k,kp<=32k,0.0892,4
1024,n<=128,sr<=15%,kvB<=16k,kp<=512,0.0918,4
1024,n<=128,sr<=15%,kvB<=16k,kp<=8k,0.0924,4
1024,n<=128,sr<=15%,kvB<=16k,kp=0,0.0903,4
1024,n<=128,sr<=15%,kvB<=1k,kp<=16k,0.3308,4
1024,n<=128,sr<=15%,kvB<=1k,kp<=2k,0.3215,4
1024,n<=128,sr<=15%,kvB<=1k,kp<=32k,0.5942,4
1024,n<=128,sr<=15%,kvB<=1k,kp<=512,0.3314,4
1024,n<=128,sr<=15%,kvB<=1k,kp<=8k,0.2913,4
1024,n<=128,sr<=15%,kvB<=1k,kp=0,0.3356,4
1024,n<=128,sr<=15%,kvB<=4k,kp<=16k,0.1312,4
1024,n<=128,sr<=15%,kvB<=4k,kp<=2k,0.1463,4
1024,n<=128,sr<=15%,kvB<=4k,kp<=32k,0.2237,4
1024,n<=128,sr<=15%,kvB<=4k,kp<=512,0.1317,4
1024,n<=128,sr<=15%,kvB<=4k,kp<=8k,0.1387,4
1024,n<=128,sr<=15%,kvB<=4k,kp=0,0.1302,4
1024,n<=128,sr<=15%,kvB<=64k,kp<=16k,0.0836,2
1024,n<=128,sr<=15%,kvB<=64k,kp<=2k,0.0811,4
1024,n<=128,sr<=15%,kvB<=64k,kp<=32k,0.0823,4
1024,n<=128,sr<=15%,kvB<=64k,kp<=512,0.0816,4
1024,n<=128,sr<=15%,kvB<=64k,kp<=8k,0.0806,4
1024,n<=128,sr<=15%,kvB<=64k,kp=0,0.082,4
1024,n<=128,sr<=40%,kvB<=16k,kp<=16k,0.1475,2
1024,n<=128,sr<=40%,kvB<=16k,kp<=2k,0.1431,2
1024,n<=128,sr<=40%,kvB<=16k,kp<=32k,0.1493,2
1024,n<=128,sr<=40%,kvB<=16k,kp<=512,0.1422,2
1024,n<=128,sr<=40%,kvB<=16k,kp<=8k,0.1433,2
1024,n<=128,sr<=40%,kvB<=16k,kp=0,0.1422,2
1024,n<=128,sr<=40%,kvB<=1k,kp<=16k,0.0383,2
1024,n<=128,sr<=40%,kvB<=1k,kp<=2k,0.0858,2
1024,n<=128,sr<=40%,kvB<=1k,kp<=32k,0.0779,2
1024,n<=128,sr<=40%,kvB<=1k,kp<=512,0.1359,2
1024,n<=128,sr<=40%,kvB<=1k,kp<=8k,0.1272,2
1024,n<=128,sr<=40%,kvB<=1k,kp=0,0.1266,2
1024,n<=128,sr<=40%,kvB<=4k,kp<=16k,0.3058,2
1024,n<=128,sr<=40%,kvB<=4k,kp<=2k,0.2511,2
1024,n<=128,sr<=40%,kvB<=4k,kp<=32k,0.2273,2
1024,n<=128,sr<=40%,kvB<=4k,kp<=512,0.2559,2
1024,n<=128,sr<=40%,kvB<=4k,kp<=8k,0.2312,2
1024,n<=128,sr<=40%,kvB<=4k,kp=0,0.2418,2
1024,n<=128,sr<=40%,kvB<=64k,kp<=16k,0.1217,1
1024,n<=128,sr<=40%,kvB<=64k,kp<=2k,0.1126,2
1024,n<=128,sr<=40%,kvB<=64k,kp<=32k,0.1134,2
1024,n<=128,sr<=40%,kvB<=64k,kp<=512,0.1135,2
1024,n<=128,sr<=40%,kvB<=64k,kp<=8k,0.1162,2
1024,n<=128,sr<=40%,kvB<=64k,kp=0,0.1138,2
1024,n<=128,sr<=5%,kvB<=16k,kp<=16k,0.112,8
1024,n<=128,sr<=5%,kvB<=16k,kp<=2k,0.1087,8
1024,n<=128,sr<=5%,kvB<=16k,kp<=32k,0.1115,8
1024,n<=128,sr<=5%,kvB<=16k,kp<=512,0.1115,8
1024,n<=128,sr<=5%,kvB<=16k,kp<=8k,0.1098,8
1024,n<=128,sr<=5%,kvB<=16k,kp=0,0.1106,8
1024,n<=128,sr<=5%,kvB<=1k,kp<=16k,0.167,8
1024,n<=128,sr<=5%,kvB<=1k,kp<=2k,0.0995,8
1024,n<=128,sr<=5%,kvB<=1k,kp<=32k,0.3024,8
1024,n<=128,sr<=5%,kvB<=1k,kp<=512,0.1083,8
1024,n<=128,sr<=5%,kvB<=1k,kp<=8k,0.0385,8
1024,n<=128,sr<=5%,kvB<=1k,kp=0,0.11,8
1024,n<=128,sr<=5%,kvB<=4k,kp<=16k,0.1197,8
1024,n<=128,sr<=5%,kvB<=4k,kp<=2k,0.1139,8
1024,n<=128,sr<=5%,kvB<=4k,kp<=32k,0.0929,8
1024,n<=128,sr<=5%,kvB<=4k,kp<=512,0.1163,8
1024,n<=128,sr<=5%,kvB<=4k,kp<=8k,0.1226,8
1024,n<=128,sr<=5%,kvB<=4k,kp=0,0.1102,8
1024,n<=128,sr<=5%,kvB<=64k,kp<=16k,0.1067,4
1024,n<=128,sr<=5%,kvB<=64k,kp<=2k,0.1062,8
1024,n<=128,sr<=5%,kvB<=64k,kp<=32k,0.1059,8
1024,n<=128,sr<=5%,kvB<=64k,kp<=512,0.1054,8
1024,n<=128,sr<=5%,kvB<=64k,kp<=8k,0.1065,8
1024,n<=128,sr<=5%,kvB<=64k,kp=0,0.1054,8
1024,n<=128,sr<=70%,kvB<=16k,kp<=16k,-0.0156,2
1024,n<=128,sr<=70%,kvB<=16k,kp<=2k,-0.0054,2
1024,n<=128,sr<=70%,kvB<=16k,kp<=32k,-0.0176,2
1024,n<=128,sr<=70%,kvB<=16k,kp<=512,0.0081,2
1024,n<=128,sr<=70%,kvB<=16k,kp<=8k,-0.0044,2
1024,n<=128,sr<=70%,kvB<=16k,kp=0,-0.0103,2
1024,n<=128,sr<=70%,kvB<=1k,kp<=16k,-0.111,2
1024,n<=128,sr<=70%,kvB<=1k,kp<=2k,-0.1552,2
1024,n<=128,sr<=70%,kvB<=1k,kp<=32k,0.592,2
1024,n<=128,sr<=70%,kvB<=1k,kp<=512,-0.0715,2
1024,n<=128,sr<=70%,kvB<=1k,kp<=8k,-0.0103,2
1024,n<=128,sr<=70%,kvB<=1k,kp=0,-0.0222,2
1024,n<=128,sr<=70%,kvB<=4k,kp<=16k,-0.0068,2
1024,n<=128,sr<=70%,kvB<=4k,kp<=2k,0.036,2
1024,n<=128,sr<=70%,kvB<=4k,kp<=32k,-0.0157,2
1024,n<=128,sr<=70%,kvB<=4k,kp<=512,-0.0024,2
1024,n<=128,sr<=70%,kvB<=4k,kp<=8k,-0.0363,2
1024,n<=128,sr<=70%,kvB<=4k,kp=0,-0.0008,2
1024,n<=128,sr<=70%,kvB<=64k,kp<=16k,-0.012,1
1024,n<=128,sr<=70%,kvB<=64k,kp<=2k,-0.0024,2
1024,n<=128,sr<=70%,kvB<=64k,kp<=32k,-0.0005,2
1024,n<=128,sr<=70%,kvB<=64k,kp<=512,-0.0035,2
1024,n<=128,sr<=70%,kvB<=64k,kp<=8k,-0.0082,2
1024,n<=128,sr<=70%,kvB<=64k,kp=0,-0.0031,2
1024,n<=128,sr>70%,kvB<=16k,kp<=16k,0.9769,4
1024,n<=128,sr>70%,kvB<=16k,kp<=2k,0.9518,4
1024,n<=128,sr>70%,kvB<=16k,kp<=32k,0.9055,4
1024,n<=128,sr>70%,kvB<=16k,kp<=512,0.9406,4
1024,n<=128,sr>70%,kvB<=16k,kp<=8k,0.9713,4
1024,n<=128,sr>70%,kvB<=16k,kp=0,0.9521,4
1024,n<=128,sr>70%,kvB<=1k,kp<=16k,1.4762,4
1024,n<=128,sr>70%,kvB<=1k,kp<=2k,0.9699,4
1024,n<=128,sr>70%,kvB<=1k,kp<=32k,0.5125,2
1024,n<=128,sr>70%,kvB<=1k,kp<=512,0.8868,4
1024,n<=128,sr>70%,kvB<=1k,kp<=8k,0.645,4
1024,n<=128,sr>70%,kvB<=1k,kp=0,0.8312,4
1024,n<=128,sr>70%,kvB<=4k,kp<=16k,0.9441,4
1024,n<=128,sr>70%,kvB<=4k,kp<=2k,0.9559,4
1024,n<=128,sr>70%,kvB<=4k,kp<=32k,0.9184,4
1024,n<=128,sr>70%,kvB<=4k,kp<=512,0.9444,4
1024,n<=128,sr>70%,kvB<=4k,kp<=8k,0.8621,4
1024,n<=128,sr>70%,kvB<=4k,kp=0,0.9665,4
1024,n<=128,sr>70%,kvB<=64k,kp<=16k,0.9863,2
1024,n<=128,sr>70%,kvB<=64k,kp<=2k,0.958,4
1024,n<=128,sr>70%,kvB<=64k,kp<=32k,0.9876,4
1024,n<=128,sr>70%,kvB<=64k,kp<=512,0.964,4
1024,n<=128,sr>70%,kvB<=64k,kp<=8k,0.9622,4
1024,n<=128,sr>70%,kvB<=64k,kp=0,0.9601,4
1024,n<=16,sr<=15%,kvB<=16k,kp<=16k,0.2086,4
1024,n<=16,sr<=15%,kvB<=16k,kp<=2k,0.1447,4
1024,n<=16,sr<=15%,kvB<=16k,kp<=32k,0.0546,4
1024,n<=16,sr<=15%,kvB<=16k,kp<=512,0.142,4
1024,n<=16,sr<=15%,kvB<=16k,kp<=8k,0.1156,4
1024,n<=16,sr<=15%,kvB<=16k,kp=0,0.1518,4
1024,n<=16,sr<=15%,kvB<=1k,kp<=16k,0.4003,4
1024,n<=16,sr<=15%,kvB<=1k,kp<=2k,0.1888,4
1024,n<=16,sr<=15%,kvB<=1k,kp<=32k,0.8554,2
1024,n<=16,sr<=15%,kvB<=1k,kp<=512,0.1651,4
1024,n<=16,sr<=15%,kvB<=1k,kp<=8k,-0.2828,3
1024,n<=16,sr<=15%,kvB<=1k,kp=0,0.2096,4
1024,n<=16,sr<=15%,kvB<=4k,kp<=16k,0.1151,4
1024,n<=16,sr<=15%,kvB<=4k,kp<=2k,-0.0564,4
1024,n<=16,sr<=15%,kvB<=4k,kp<=32k,-0.2967,4
1024,n<=16,sr<=15%,kvB<=4k,kp<=512,-0.0381,4
1024,n<=16,sr<=15%,kvB<=4k,kp<=8k,-0.297,4
1024,n<=16,sr<=15%,kvB<=4k,kp=0,-0.0531,4
1024,n<=16,sr<=15%,kvB<=64k,kp<=16k,0.1681,2
1024,n<=16,sr<=15%,kvB<=64k,kp<=2k,0.1722,4
1024,n<=16,sr<=15%,kvB<=64k,kp<=32k,0.1403,4
1024,n<=16,sr<=15%,kvB<=64k,kp<=512,0.1726,4
1024,n<=16,sr<=15%,kvB<=64k,kp<=8k,0.1739,4
1024,n<=16,sr<=15%,kvB<=64k,kp=0,0.1706,4
1024,n<=16,sr<=40%,kvB<=16k,kp<=16k,0.5006,4
1024,n<=16,sr<=40%,kvB<=16k,kp<=2k,0.5212,4
1024,n<=16,sr<=40%,kvB<=16k,kp<=32k,0.5987,4
1024,n<=16,sr<=40%,kvB<=16k,kp<=512,0.5109,4
1024,n<=16,sr<=40%,kvB<=16k,kp<=8k,0.5192,4
1024,n<=16,sr<=40%,kvB<=16k,kp=0,0.5293,4
1024,n<=16,sr<=40%,kvB<=1k,kp<=16k,0.1329,1
1024,n<=16,sr<=40%,kvB<=1k,kp<=2k,0.0266,4
1024,n<=16,sr<=40%,kvB<=1k,kp<=32k,-0.6029,2
1024,n<=16,sr<=40%,kvB<=1k,kp<=512,0.0143,4
1024,n<=16,sr<=40%,kvB<=1k,kp<=8k,0.3423,4
1024,n<=16,sr<=40%,kvB<=1k,kp=0,0.1135,4
1024,n<=16,sr<=40%,kvB<=4k,kp<=16k,0.397,4
1024,n<=16,sr<=40%,kvB<=4k,kp<=2k,0.5266,4
1024,n<=16,sr<=40%,kvB<=4k,kp<=32k,0.5681,4
1024,n<=16,sr<=40%,kvB<=4k,kp<=512,0.4853,4
1024,n<=16,sr<=40%,kvB<=4k,kp<=8k,0.4617,4
1024,n<=16,sr<=40%,kvB<=4k,kp=0,0.4867,4
1024,n<=16,sr<=40%,kvB<=64k,kp<=16k,0.5116,2
1024,n<=16,sr<=40%,kvB<=64k,kp<=2k,0.4506,4
1024,n<=16,sr<=40%,kvB<=64k,kp<=32k,0.4689,4
1024,n<=16,sr<=40%,kvB<=64k,kp<=512,0.4564,4
1024,n<=16,sr<=40%,kvB<=64k,kp<=8k,0.4605,4
1024,n<=16,sr<=40%,kvB<=64k,kp=0,0.4598,4
1024,n<=16,sr<=70%,kvB<=16k,kp<=16k,0.1361,2
1024,n<=16,sr<=70%,kvB<=16k,kp<=2k,0.048,2
1024,n<=16,sr<=70%,kvB<=16k,kp<=32k,0.2604,2
1024,n<=16,sr<=70%,kvB<=16k,kp<=512,0.0895,2
1024,n<=16,sr<=70%,kvB<=16k,kp<=8k,0.0351,2
1024,n<=16,sr<=70%,kvB<=16k,kp=0,0.0725,2
1024,n<=16,sr<=70%,kvB<=1k,kp<=16k,3.5461,2
1024,n<=16,sr<=70%,kvB<=1k,kp<=2k,0.3409,2
1024,n<=16,sr<=70%,kvB<=1k,kp<=32k,-6.4114,2
1024,n<=16,sr<=70%,kvB<=1k,kp<=512,0.1235,2
1024,n<=16,sr<=70%,kvB<=1k,kp<=8k,3.9211,1
1024,n<=16,sr<=70%,kvB<=1k,kp=0,0.0996,1
1024,n<=16,sr<=70%,kvB<=4k,kp<=16k,0.1058,1
1024,n<=16,sr<=70%,kvB<=4k,kp<=2k,-0.1188,2
1024,n<=16,sr<=70%,kvB<=4k,kp<=32k,-1.5613,2
1024,n<=16,sr<=70%,kvB<=4k,kp<=512,-0.1262,2
1024,n<=16,sr<=70%,kvB<=4k,kp<=8k,0.0103,2
1024,n<=16,sr<=70%,kvB<=4k,kp=0,-0.1113,2
1024,n<=16,sr<=70%,kvB<=64k,kp<=16k,0.1358,1
1024,n<=16,sr<=70%,kvB<=64k,kp<=2k,0.1078,2
1024,n<=16,sr<=70%,kvB<=64k,kp<=32k,0.0335,2
1024,n<=16,sr<=70%,kvB<=64k,kp<=512,0.0972,2
1024,n<=16,sr<=70%,kvB<=64k,kp<=8k,0.1128,2
1024,n<=16,sr<=70%,kvB<=64k,kp=0,0.1134,2
1024,n<=16,sr>70%,kvB<=16k,kp<=16k,2.4748,4
1024,n<=16,sr>70%,kvB<=16k,kp<=2k,2.5446,4
1024,n<=16,sr>70%,kvB<=16k,kp<=32k,2.9711,4
1024,n<=16,sr>70%,kvB<=16k,kp<=512,2.4554,4
1024,n<=16,sr>70%,kvB<=16k,kp<=8k,2.4113,4
1024,n<=16,sr>70%,kvB<=16k,kp=0,2.6098,4
1024,n<=16,sr>70%,kvB<=1k,kp<=16k,0.3315,2
1024,n<=16,sr>70%,kvB<=1k,kp<=2k,1.6032,4
1024,n<=16,sr>70%,kvB<=1k,kp<=32k,1.8914,1
1024,n<=16,sr>70%,kvB<=1k,kp<=512,1.2994,4
1024,n<=16,sr>70%,kvB<=1k,kp<=8k,1.6891,2
1024,n<=16,sr>70%,kvB<=1k,kp=0,1.6043,4
1024,n<=16,sr>70%,kvB<=4k,kp<=16k,2.3305,3
1024,n<=16,sr>70%,kvB<=4k,kp<=2k,4.7136,4
1024,n<=16,sr>70%,kvB<=4k,kp<=32k,1.5046,3
1024,n<=16,sr>70%,kvB<=4k,kp<=512,4.3263,4
1024,n<=16,sr>70%,kvB<=4k,kp<=8k,2.4101,4
1024,n<=16,sr>70%,kvB<=4k,kp=0,3.6273,4
1024,n<=16,sr>70%,kvB<=64k,kp<=16k,2.0763,2
1024,n<=16,sr>70%,kvB<=64k,kp<=2k,2.3745,4
1024,n<=16,sr>70%,kvB<=64k,kp<=32k,1.861,4
1024,n<=16,sr>70%,kvB<=64k,kp<=512,2.445,4
1024,n<=16,sr>70%,kvB<=64k,kp<=8k,2.4246,4
1024,n<=16,sr>70%,kvB<=64k,kp=0,2.2945,4
1024,n<=2,sr<=70%,kvB<=16k,kp<=16k,0.7221,2
1024,n<=2,sr<=70%,kvB<=16k,kp<=2k,0.7376,2
1024,n<=2,sr<=70%,kvB<=16k,kp<=32k,3.6282,2
1024,n<=2,sr<=70%,kvB<=16k,kp<=512,0.5814,2
1024,n<=2,sr<=70%,kvB<=16k,kp<=8k,0.8692,2
1024,n<=2,sr<=70%,kvB<=16k,kp=0,0.7497,2
1024,n<=2,sr<=70%,kvB<=1k,kp<=16k,0.2317,1
1024,n<=2,sr<=70%,kvB<=1k,kp<=2k,0.3914,2
1024,n<=2,sr<=70%,kvB<=1k,kp<=32k,-1.3457,1
1024,n<=2,sr<=70%,kvB<=1k,kp<=512,0.3085,2
1024,n<=2,sr<=70%,kvB<=1k,kp<=8k,0.5924,1
1024,n<=2,sr<=70%,kvB<=1k,kp=0,0.7087,2
1024,n<=2,sr<=70%,kvB<=4k,kp<=16k,1.1288,1
1024,n<=2,sr<=70%,kvB<=4k,kp<=32k,0.1606,2
1024,n<=2,sr<=70%,kvB<=4k,kp<=512,-0.325,1
1024,n<=2,sr<=70%,kvB<=4k,kp=0,0.093,2
1024,n<=2,sr<=70%,kvB<=64k,kp<=16k,-0.5196,1
1024,n<=2,sr<=70%,kvB<=64k,kp<=2k,0.211,2
1024,n<=2,sr<=70%,kvB<=64k,kp<=32k,-0.0467,2
1024,n<=2,sr<=70%,kvB<=64k,kp<=512,0.2448,2
1024,n<=2,sr<=70%,kvB<=64k,kp<=8k,0.4389,2
1024,n<=2,sr<=70%,kvB<=64k,kp=0,0.2089,2
1024,n<=32,sr<=15%,kvB<=16k,kp<=16k,0.3087,6
1024,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.3099,6
1024,n<=32,sr<=15%,kvB<=16k,kp<=32k,0.319,6
1024,n<=32,sr<=15%,kvB<=16k,kp<=512,0.3043,6
1024,n<=32,sr<=15%,kvB<=16k,kp<=8k,0.3144,6
1024,n<=32,sr<=15%,kvB<=16k,kp=0,0.3081,6
1024,n<=32,sr<=15%,kvB<=1k,kp<=16k,0.7191,6
1024,n<=32,sr<=15%,kvB<=1k,kp<=2k,1.1401,6
1024,n<=32,sr<=15%,kvB<=1k,kp<=32k,0.7038,5
1024,n<=32,sr<=15%,kvB<=1k,kp<=512,1.151,6
1024,n<=32,sr<=15%,kvB<=1k,kp<=8k,1.0954,6
1024,n<=32,sr<=15%,kvB<=1k,kp=0,1.0096,6
1024,n<=32,sr<=15%,kvB<=4k,kp<=16k,0.4964,6
1024,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.419,6
1024,n<=32,sr<=15%,kvB<=4k,kp<=32k,0.3251,6
1024,n<=32,sr<=15%,kvB<=4k,kp<=512,0.4473,6
1024,n<=32,sr<=15%,kvB<=4k,kp<=8k,0.4439,6
1024,n<=32,sr<=15%,kvB<=4k,kp=0,0.4411,6
1024,n<=32,sr<=15%,kvB<=64k,kp<=16k,0.2708,3
1024,n<=32,sr<=15%,kvB<=64k,kp<=2k,0.2717,6
1024,n<=32,sr<=15%,kvB<=64k,kp<=32k,0.2765,6
1024,n<=32,sr<=15%,kvB<=64k,kp<=512,0.2732,6
1024,n<=32,sr<=15%,kvB<=64k,kp<=8k,0.2754,6
1024,n<=32,sr<=15%,kvB<=64k,kp=0,0.2735,6
1024,n<=32,sr<=40%,kvB<=16k,kp<=16k,0.2121,2
1024,n<=32,sr<=40%,kvB<=16k,kp<=2k,0.1879,2
1024,n<=32,sr<=40%,kvB<=16k,kp<=32k,0.2114,2
1024,n<=32,sr<=40%,kvB<=16k,kp<=512,0.1926,2
1024,n<=32,sr<=40%,kvB<=16k,kp<=8k,0.1986,2
1024,n<=32,sr<=40%,kvB<=16k,kp=0,0.1934,2
1024,n<=32,sr<=40%,kvB<=1k,kp<=16k,-0.8115,1
1024,n<=32,sr<=40%,kvB<=1k,kp<=2k,-1.5562,2
1024,n<=32,sr<=40%,kvB<=1k,kp<=32k,-1.3593,2
1024,n<=32,sr<=40%,kvB<=1k,kp<=512,-1.4204,2
1024,n<=32,sr<=40%,kvB<=1k,kp<=8k,-2.7736,2
1024,n<=32,sr<=40%,kvB<=1k,kp=0,-1.3215,2
1024,n<=32,sr<=40%,kvB<=4k,kp<=16k,0.3791,2
1024,n<=32,sr<=40%,kvB<=4k,kp<=2k,0.4263,2
1024,n<=32,sr<=40%,kvB<=4k,kp<=32k,0.3228,2
1024,n<=32,sr<=40%,kvB<=4k,kp<=512,0.3983,2
1024,n<=32,sr<=40%,kvB<=4k,kp<=8k,0.4187,2
1024,n<=32,sr<=40%,kvB<=4k,kp=0,0.4362,2
1024,n<=32,sr<=40%,kvB<=64k,kp<=16k,0.1581,1
1024,n<=32,sr<=40%,kvB<=64k,kp<=2k,0.1243,2
1024,n<=32,sr<=40%,kvB<=64k,kp<=32k,0.1508,2
1024,n<=32,sr<=40%,kvB<=64k,kp<=512,0.1346,2
1024,n<=32,sr<=40%,kvB<=64k,kp<=8k,0.125,2
1024,n<=32,sr<=40%,kvB<=64k,kp=0,0.1287,2
1024,n<=32,sr<=5%,kvB<=16k,kp<=16k,0.3425,2
1024,n<=32,sr<=5%,kvB<=16k,kp<=2k,0.3509,2
1024,n<=32,sr<=5%,kvB<=16k,kp<=32k,0.3295,2
1024,n<=32,sr<=5%,kvB<=16k,kp<=512,0.3506,2
1024,n<=32,sr<=5%,kvB<=16k,kp<=8k,0.3818,2
1024,n<=32,sr<=5%,kvB<=16k,kp=0,0.3499,2
1024,n<=32,sr<=5%,kvB<=1k,kp<=16k,1.2847,2
1024,n<=32,sr<=5%,kvB<=1k,kp<=2k,1.1564,2
1024,n<=32,sr<=5%,kvB<=1k,kp<=32k,0.2929,1
1024,n<=32,sr<=5%,kvB<=1k,kp<=512,0.9762,2
1024,n<=32,sr<=5%,kvB<=1k,kp<=8k,1.0138,2
1024,n<=32,sr<=5%,kvB<=1k,kp=0,0.8869,2
1024,n<=32,sr<=5%,kvB<=4k,kp<=16k,0.4762,2
1024,n<=32,sr<=5%,kvB<=4k,kp<=2k,0.4157,2
1024,n<=32,sr<=5%,kvB<=4k,kp<=32k,0.6275,2
1024,n<=32,sr<=5%,kvB<=4k,kp<=512,0.4334,2
1024,n<=32,sr<=5%,kvB<=4k,kp<=8k,0.3669,2
1024,n<=32,sr<=5%,kvB<=4k,kp=0,0.4265,2
1024,n<=32,sr<=5%,kvB<=64k,kp<=16k,0.3338,1
1024,n<=32,sr<=5%,kvB<=64k,kp<=2k,0.3183,2
1024,n<=32,sr<=5%,kvB<=64k,kp<=32k,0.3303,2
1024,n<=32,sr<=5%,kvB<=64k,kp<=512,0.3143,2
1024,n<=32,sr<=5%,kvB<=64k,kp<=8k,0.3165,2
1024,n<=32,sr<=5%,kvB<=64k,kp=0,0.3195,2
1024,n<=32,sr<=70%,kvB<=16k,kp<=16k,0.1177,2
1024,n<=32,sr<=70%,kvB<=16k,kp<=2k,0.0554,2
1024,n<=32,sr<=70%,kvB<=16k,kp<=32k,0.0786,2
1024,n<=32,sr<=70%,kvB<=16k,kp<=512,0.0526,2
1024,n<=32,sr<=70%,kvB<=16k,kp<=8k,0.113,2
1024,n<=32,sr<=70%,kvB<=16k,kp=0,0.0786,2
1024,n<=32,sr<=70%,kvB<=1k,kp<=16k,-0.827,1
1024,n<=32,sr<=70%,kvB<=1k,kp<=2k,-0.3269,2
1024,n<=32,sr<=70%,kvB<=1k,kp<=32k,0.3294,2
1024,n<=32,sr<=70%,kvB<=1k,kp<=512,-0.7102,1
1024,n<=32,sr<=70%,kvB<=1k,kp<=8k,-1.3961,1
