pc,n_label,skew_rate_label,kv_big_label,kp_label,alpha,n_samples
256,n<=16,sr<=70%,kvB<=64k,kp=0,0.9988,2
256,n<=16,sr>70%,kvB<=16k,kp<=16k,1.0098,4
256,n<=16,sr>70%,kvB<=16k,kp<=2k,0.9967,2
256,n<=16,sr>70%,kvB<=16k,kp<=32k,1.0034,4
256,n<=16,sr>70%,kvB<=16k,kp<=512,0.9859,4
256,n<=16,sr>70%,kvB<=16k,kp<=8k,0.9559,4
256,n<=16,sr>70%,kvB<=16k,kp=0,1.0063,4
256,n<=16,sr>70%,kvB<=1k,kp<=16k,1.3588,3
256,n<=16,sr>70%,kvB<=1k,kp<=2k,0.9351,4
256,n<=16,sr>70%,kvB<=1k,kp<=32k,1.3538,2
256,n<=16,sr>70%,kvB<=1k,kp<=512,0.7428,2
256,n<=16,sr>70%,kvB<=1k,kp<=8k,0.6182,4
256,n<=16,sr>70%,kvB<=1k,kp=0,0.8718,3
256,n<=16,sr>70%,kvB<=4k,kp<=16k,0.859,4
256,n<=16,sr>70%,kvB<=4k,kp<=2k,0.9163,4
256,n<=16,sr>70%,kvB<=4k,kp<=32k,0.4599,3
256,n<=16,sr>70%,kvB<=4k,kp<=512,0.9506,4
256,n<=16,sr>70%,kvB<=4k,kp<=8k,0.9776,4
256,n<=16,sr>70%,kvB<=4k,kp=0,0.9386,4
256,n<=16,sr>70%,kvB<=64k,kp<=16k,0.9809,2
256,n<=16,sr>70%,kvB<=64k,kp<=2k,0.9843,4
256,n<=16,sr>70%,kvB<=64k,kp<=32k,1.0075,4
256,n<=16,sr>70%,kvB<=64k,kp<=512,0.9924,4
256,n<=16,sr>70%,kvB<=64k,kp<=8k,0.9931,3
256,n<=16,sr>70%,kvB<=64k,kp=0,0.9982,4
256,n<=2,sr<=70%,kvB<=16k,kp<=16k,1.0487,1
256,n<=2,sr<=70%,kvB<=16k,kp<=2k,0.9968,2
256,n<=2,sr<=70%,kvB<=16k,kp<=512,1.002,2
256,n<=2,sr<=70%,kvB<=16k,kp<=8k,0.9894,2
256,n<=2,sr<=70%,kvB<=16k,kp=0,0.9953,2
256,n<=2,sr<=70%,kvB<=1k,kp<=2k,1.3509,1
256,n<=2,sr<=70%,kvB<=1k,kp<=32k,0.0367,1
256,n<=2,sr<=70%,kvB<=1k,kp=0,0.9569,1
256,n<=2,sr<=70%,kvB<=4k,kp<=2k,0.9824,2
256,n<=2,sr<=70%,kvB<=4k,kp<=512,0.98,2
256,n<=2,sr<=70%,kvB<=4k,kp<=8k,-0.018,1
256,n<=2,sr<=70%,kvB<=4k,kp=0,1.5505,2
256,n<=2,sr<=70%,kvB<=64k,kp<=16k,0.995,1
256,n<=2,sr<=70%,kvB<=64k,kp<=2k,1.0198,2
256,n<=2,sr<=70%,kvB<=64k,kp<=32k,0.99,1
256,n<=2,sr<=70%,kvB<=64k,kp<=512,0.9996,2
256,n<=2,sr<=70%,kvB<=64k,kp<=8k,0.9996,2
256,n<=2,sr<=70%,kvB<=64k,kp=0,1.001,2
256,n<=32,sr<=15%,kvB<=16k,kp<=16k,0.0358,6
256,n<=32,sr<=15%,kvB<=16k,kp<=2k,0.9974,6
256,n<=32,sr<=15%,kvB<=16k,kp<=32k,-0.0985,6
256,n<=32,sr<=15%,kvB<=16k,kp<=512,0.9668,6
256,n<=32,sr<=15%,kvB<=16k,kp<=8k,0.4314,3
256,n<=32,sr<=15%,kvB<=16k,kp=0,0.964,6
256,n<=32,sr<=15%,kvB<=1k,kp<=16k,-0.0109,5
256,n<=32,sr<=15%,kvB<=1k,kp<=2k,-0.036,6
256,n<=32,sr<=15%,kvB<=1k,kp<=32k,0.2162,6
256,n<=32,sr<=15%,kvB<=1k,kp<=512,0.1468,6
256,n<=32,sr<=15%,kvB<=1k,kp<=8k,-0.0341,6
256,n<=32,sr<=15%,kvB<=1k,kp=0,0.7489,6
256,n<=32,sr<=15%,kvB<=4k,kp<=16k,-0.0648,6
256,n<=32,sr<=15%,kvB<=4k,kp<=2k,0.2566,3
256,n<=32,sr<=15%,kvB<=4k,kp<=32k,-0.0032,6
256,n<=32,sr<=15%,kvB<=4k,kp<=512,0.8996,3
256,n<=32,sr<=15%,kvB<=4k,kp<=8k,-0.0894,6
256,n<=32,sr<=15%,kvB<=4k,kp=0,0.9016,6
256,n<=32,sr<=15%,kvB<=64k,kp<=2k,0.9711,6
256,n<=32,sr<=15%,kvB<=64k,kp<=32k,0.4556,3
256,n<=32,sr<=15%,kvB<=64k,kp<=512,0.9698,6
256,n<=32,sr<=15%,kvB<=64k,kp<=8k,1.006,6
256,n<=32,sr<=15%,kvB<=64k,kp=0,0.971,6
256,n<=32,sr<=40%,kvB<=16k,kp<=16k,0.9613,2
256,n<=32,sr<=40%,kvB<=16k,kp<=2k,1.0084,2
256,n<=32,sr<=40%,kvB<=16k,kp<=32k,0.7267,2
256,n<=32,sr<=40%,kvB<=16k,kp<=512,0.9671,2
256,n<=32,sr<=40%,kvB<=16k,kp<=8k,0.7227,2
256,n<=32,sr<=40%,kvB<=16k,kp=0,0.971,2
256,n<=32,sr<=40%,kvB<=1k,kp<=16k,-0.0099,1
256,n<=32,sr<=40%,kvB<=1k,kp<=2k,0.6121,2
256,n<=32,sr<=40%,kvB<=1k,kp<=32k,0.0916,1
256,n<=32,sr<=40%,kvB<=1k,kp<=512,0.1015,2
256,n<=32,sr<=40%,kvB<=1k,kp<=8k,-0.1717,2
256,n<=32,sr<=40%,kvB<=1k,kp=0,0.6951,2
256,n<=32,sr<=40%,kvB<=4k,kp<=16k,-0.1919,2
256,n<=32,sr<=40%,kvB<=4k,kp<=2k,0.3049,1
256,n<=32,sr<=40%,kvB<=4k,kp<=32k,0.0032,2
256,n<=32,sr<=40%,kvB<=4k,kp<=512,0.9037,1
256,n<=32,sr<=40%,kvB<=4k,kp<=8k,0.7337,2
256,n<=32,sr<=40%,kvB<=4k,kp=0,0.9032,2
256,n<=32,sr<=40%,kvB<=64k,kp<=16k,16.7091,1
256,n<=32,sr<=40%,kvB<=64k,kp<=2k,0.9701,2
256,n<=32,sr<=40%,kvB<=64k,kp<=32k,4.1597,2
256,n<=32,sr<=40%,kvB<=64k,kp<=512,0.9603,2
256,n<=32,sr<=40%,kvB<=64k,kp<=8k,1.0196,2
256,n<=32,sr<=40%,kvB<=64k,kp=0,0.9703,2
256,n<=32,sr<=5%,kvB<=16k,kp<=16k,-0.0504,2
256,n<=32,sr<=5%,kvB<=16k,kp<=2k,0.9705,2
256,n<=32,sr<=5%,kvB<=16k,kp<=32k,-0.0314,2
256,n<=32,sr<=5%,kvB<=16k,kp<=512,0.9609,2
256,n<=32,sr<=5%,kvB<=16k,kp<=8k,-0.0861,1
256,n<=32,sr<=5%,kvB<=16k,kp=0,0.9767,2
256,n<=32,sr<=5%,kvB<=1k,kp<=16k,-0.0232,2
256,n<=32,sr<=5%,kvB<=1k,kp<=2k,-0.0098,2
256,n<=32,sr<=5%,kvB<=1k,kp<=32k,0.3922,1
256,n<=32,sr<=5%,kvB<=1k,kp<=512,-0.0672,2
256,n<=32,sr<=5%,kvB<=1k,kp<=8k,-0.0134,2
256,n<=32,sr<=5%,kvB<=1k,kp=0,1.541,2
256,n<=32,sr<=5%,kvB<=4k,kp<=16k,-0.012,2
256,n<=32,sr<=5%,kvB<=4k,kp<=2k,-0.0423,1
256,n<=32,sr<=5%,kvB<=4k,kp<=32k,0.0025,2
256,n<=32,sr<=5%,kvB<=4k,kp<=512,0.8834,1
256,n<=32,sr<=5%,kvB<=4k,kp<=8k,-0.0133,2
256,n<=32,sr<=5%,kvB<=4k,kp=0,0.8968,2
256,n<=32,sr<=5%,kvB<=64k,kp<=2k,0.9652,2
256,n<=32,sr<=5%,kvB<=64k,kp<=32k,-0.1005,1
256,n<=32,sr<=5%,kvB<=64k,kp<=512,0.9688,2
256,n<=32,sr<=5%,kvB<=64k,kp<=8k,0.9722,2
256,n<=32,sr<=5%,kvB<=64k,kp=0,0.9694,2
256,n<=32,sr<=70%,kvB<=16k,kp<=16k,0.9965,1
256,n<=32,sr<=70%,kvB<=16k,kp<=2k,0.9488,2
256,n<=32,sr<=70%,kvB<=16k,kp<=32k,0.9989,2
256,n<=32,sr<=70%,kvB<=16k,kp<=512,0.9768,2
256,n<=32,sr<=70%,kvB<=16k,kp=0,0.9498,2
256,n<=32,sr<=70%,kvB<=1k,kp<=16k,-0.0245,2
256,n<=32,sr<=70%,kvB<=1k,kp<=2k,0.8395,2
256,n<=32,sr<=70%,kvB<=1k,kp<=32k,-0.9766,1
256,n<=32,sr<=70%,kvB<=1k,kp<=512,0.417,2
256,n<=32,sr<=70%,kvB<=1k,kp<=8k,-0.2943,2
256,n<=32,sr<=70%,kvB<=1k,kp=0,0.5818,2
256,n<=32,sr<=70%,kvB<=4k,kp<=16k,0.5335,2
256,n<=32,sr<=70%,kvB<=4k,kp<=32k,-0.5723,2
256,n<=32,sr<=70%,kvB<=4k,kp<=512,0.8184,2
256,n<=32,sr<=70%,kvB<=4k,kp<=8k,0.9746,2
256,n<=32,sr<=70%,kvB<=4k,kp=0,0.8537,2
256,n<=32,sr<=70%,kvB<=64k,kp<=2k,0.9654,2
256,n<=32,sr<=70%,kvB<=64k,kp<=512,0.9653,2
256,n<=32,sr<=70%,kvB<=64k,kp<=8k,0.9463,2
256,n<=32,sr<=70%,kvB<=64k,kp=0,0.9661,2
256,n<=32,sr>70%,kvB<=16k,kp<=16k,1.0042,4
256,n<=32,sr>70%,kvB<=16k,kp<=2k,0.9331,4
256,n<=32,sr>70%,kvB<=16k,kp<=32k,1.0118,4
256,n<=32,sr>70%,kvB<=16k,kp<=512,0.9513,4
256,n<=32,sr>70%,kvB<=16k,kp<=8k,0.9729,2
256,n<=32,sr>70%,kvB<=16k,kp=0,0.9299,4
256,n<=32,sr>70%,kvB<=1k,kp<=16k,0.2759,3
256,n<=32,sr>70%,kvB<=1k,kp<=2k,0.8742,4
256,n<=32,sr>70%,kvB<=1k,kp<=32k,-0.4387,3
256,n<=32,sr>70%,kvB<=1k,kp<=512,0.7117,4
256,n<=32,sr>70%,kvB<=1k,kp<=8k,0.2456,4
256,n<=32,sr>70%,kvB<=1k,kp=0,0.6072,4
256,n<=32,sr>70%,kvB<=4k,kp<=16k,0.9607,4
256,n<=32,sr>70%,kvB<=4k,kp<=2k,0.599,1
256,n<=32,sr>70%,kvB<=4k,kp<=32k,0.5463,4
256,n<=32,sr>70%,kvB<=4k,kp<=512,0.7936,4
256,n<=32,sr>70%,kvB<=4k,kp<=8k,0.9745,4
256,n<=32,sr>70%,kvB<=4k,kp=0,0.8473,4
256,n<=32,sr>70%,kvB<=64k,kp<=16k,0.2005,1
256,n<=32,sr>70%,kvB<=64k,kp<=2k,0.9715,4
256,n<=32,sr>70%,kvB<=64k,kp<=32k,0.9436,3
256,n<=32,sr>70%,kvB<=64k,kp<=512,0.9613,4
256,n<=32,sr>70%,kvB<=64k,kp<=8k,0.9387,4
256,n<=32,sr>70%,kvB<=64k,kp=0,0.9426,4
256,n<=4,sr<=40%,kvB<=16k,kp<=16k,-0.0079,2
256,n<=4,sr<=40%,kvB<=16k,kp<=2k,0.6384,2
256,n<=4,sr<=40%,kvB<=16k,kp<=32k,0.2417,1
256,n<=4,sr<=40%,kvB<=16k,kp<=512,0.9982,2
256,n<=4,sr<=40%,kvB<=16k,kp<=8k,0.1238,2
256,n<=4,sr<=40%,kvB<=16k,kp=0,0.9963,2
256,n<=4,sr<=40%,kvB<=1k,kp<=16k,1.1959,2
256,n<=4,sr<=40%,kvB<=1k,kp<=2k,5.3125,1
256,n<=4,sr<=40%,kvB<=1k,kp<=32k,1.1193,1
256,n<=4,sr<=40%,kvB<=1k,kp<=512,-0.0302,2
256,n<=4,sr<=40%,kvB<=1k,kp<=8k,3.7805,1
256,n<=4,sr<=40%,kvB<=1k,kp=0,0.9971,2
256,n<=4,sr<=40%,kvB<=4k,kp<=16k,0.0419,2
256,n<=4,sr<=40%,kvB<=4k,kp<=2k,0.1143,2
256,n<=4,sr<=40%,kvB<=4k,kp<=32k,-0.0651,2
256,n<=4,sr<=40%,kvB<=4k,kp<=512,0.3919,2
256,n<=4,sr<=40%,kvB<=4k,kp<=8k,0.4205,2
256,n<=4,sr<=40%,kvB<=4k,kp=0,1.0489,2
256,n<=4,sr<=40%,kvB<=64k,kp<=16k,0.1959,1
256,n<=4,sr<=40%,kvB<=64k,kp<=2k,1.0248,2
256,n<=4,sr<=40%,kvB<=64k,kp<=32k,0.1213,2
256,n<=4,sr<=40%,kvB<=64k,kp<=512,0.9976,2
256,n<=4,sr<=40%,kvB<=64k,kp<=8k,0.711,2
256,n<=4,sr<=40%,kvB<=64k,kp=0,1.0016,2
256,n<=4,sr<=70%,kvB<=16k,kp<=16k,0.3256,2
256,n<=4,sr<=70%,kvB<=16k,kp<=2k,0.4747,2
256,n<=4,sr<=70%,kvB<=16k,kp<=512,0.9148,2
256,n<=4,sr<=70%,kvB<=16k,kp<=8k,0.0106,2
256,n<=4,sr<=70%,kvB<=16k,kp=0,1.0076,2
256,n<=4,sr<=70%,kvB<=1k,kp<=2k,3.9263,1
256,n<=4,sr<=70%,kvB<=1k,kp<=512,0.087,2
256,n<=4,sr<=70%,kvB<=1k,kp<=8k,0.1117,1
256,n<=4,sr<=70%,kvB<=1k,kp=0,0.9923,1
256,n<=4,sr<=70%,kvB<=4k,kp<=16k,1.3598,1
256,n<=4,sr<=70%,kvB<=4k,kp<=2k,0.0214,2
256,n<=4,sr<=70%,kvB<=4k,kp<=32k,0.2415,2
256,n<=4,sr<=70%,kvB<=4k,kp<=512,0.1014,2
256,n<=4,sr<=70%,kvB<=4k,kp<=8k,0.7643,2
256,n<=4,sr<=70%,kvB<=4k,kp=0,1.0003,1
256,n<=4,sr<=70%,kvB<=64k,kp<=16k,-0.3274,1
256,n<=4,sr<=70%,kvB<=64k,kp<=2k,1.0103,2
256,n<=4,sr<=70%,kvB<=64k,kp<=32k,-0.0066,2
256,n<=4,sr<=70%,kvB<=64k,kp<=512,1.0051,2
256,n<=4,sr<=70%,kvB<=64k,kp<=8k,0.5688,2
256,n<=4,sr<=70%,kvB<=64k,kp=0,0.9979,2
256,n<=4,sr>70%,kvB<=16k,kp<=16k,0.9947,2
256,n<=4,sr>70%,kvB<=16k,kp<=2k,0.9938,2
256,n<=4,sr>70%,kvB<=16k,kp<=512,0.9881,2
256,n<=4,sr>70%,kvB<=16k,kp<=8k,0.9925,2
256,n<=4,sr>70%,kvB<=16k,kp=0,1.0017,2
256,n<=4,sr>70%,kvB<=1k,kp<=2k,-2.8224,1
256,n<=4,sr>70%,kvB<=1k,kp<=512,0.8611,2
256,n<=4,sr>70%,kvB<=1k,kp<=8k,0.4022,1
256,n<=4,sr>70%,kvB<=1k,kp=0,1.0203,2
256,n<=4,sr>70%,kvB<=4k,kp<=16k,1.3527,2
256,n<=4,sr>70%,kvB<=4k,kp<=2k,0.8738,2
256,n<=4,sr>70%,kvB<=4k,kp<=32k,-1.5887,1
256,n<=4,sr>70%,kvB<=4k,kp<=512,0.9177,2
256,n<=4,sr>70%,kvB<=4k,kp<=8k,-7.5636,1
256,n<=4,sr>70%,kvB<=4k,kp=0,0.996,2
256,n<=4,sr>70%,kvB<=64k,kp<=16k,1.0075,1
256,n<=4,sr>70%,kvB<=64k,kp<=2k,1.0495,2
256,n<=4,sr>70%,kvB<=64k,kp<=32k,1.001,2
256,n<=4,sr>70%,kvB<=64k,kp<=512,0.9935,2
256,n<=4,sr>70%,kvB<=64k,kp<=8k,0.997,2
256,n<=4,sr>70%,kvB<=64k,kp=0,1.0094,2
256,n<=64,sr<=15%,kvB<=16k,kp<=16k,0.5349,4
256,n<=64,sr<=15%,kvB<=16k,kp<=2k,0.3955,4
256,n<=64,sr<=15%,kvB<=16k,kp<=32k,0.3176,4
256,n<=64,sr<=15%,kvB<=16k,kp<=512,0.5968,4
256,n<=64,sr<=15%,kvB<=16k,kp<=8k,0.433,4
256,n<=64,sr<=15%,kvB<=16k,kp=0,0.7059,4
256,n<=64,sr<=15%,kvB<=1k,kp<=16k,0.1005,4
256,n<=64,sr<=15%,kvB<=1k,kp<=2k,0.2539,4
256,n<=64,sr<=15%,kvB<=1k,kp<=32k,0.0172,3
256,n<=64,sr<=15%,kvB<=1k,kp<=512,0.6333,2
256,n<=64,sr<=15%,kvB<=1k,kp<=8k,-0.0062,4
256,n<=64,sr<=15%,kvB<=1k,kp=0,0.3095,4
256,n<=64,sr<=15%,kvB<=4k,kp<=16k,-0.0877,4
256,n<=64,sr<=15%,kvB<=4k,kp<=2k,0.4497,2
256,n<=64,sr<=15%,kvB<=4k,kp<=32k,-0.0668,4
256,n<=64,sr<=15%,kvB<=4k,kp<=512,0.2575,4
256,n<=64,sr<=15%,kvB<=4k,kp<=8k,0.3085,4
256,n<=64,sr<=15%,kvB<=4k,kp=0,0.4485,4
256,n<=64,sr<=15%,kvB<=64k,kp<=16k,0.4078,2
256,n<=64,sr<=15%,kvB<=64k,kp<=2k,0.6446,4
256,n<=64,sr<=15%,kvB<=64k,kp<=32k,0.4311,4
256,n<=64,sr<=15%,kvB<=64k,kp<=512,0.7004,4
256,n<=64,sr<=15%,kvB<=64k,kp<=8k,0.4272,4
256,n<=64,sr<=15%,kvB<=64k,kp=0,0.7352,4
256,n<=64,sr<=40%,kvB<=16k,kp<=16k,0.9811,2
256,n<=64,sr<=40%,kvB<=16k,kp<=2k,0.2698,2
256,n<=64,sr<=40%,kvB<=16k,kp<=32k,0.9624,2
256,n<=64,sr<=40%,kvB<=16k,kp<=512,0.4839,2
256,n<=64,sr<=40%,kvB<=16k,kp<=8k,0.2133,2
256,n<=64,sr<=40%,kvB<=16k,kp=0,0.6392,2
256,n<=64,sr<=40%,kvB<=1k,kp<=16k,-0.1556,2
256,n<=64,sr<=40%,kvB<=1k,kp<=2k,0.7091,2
256,n<=64,sr<=40%,kvB<=1k,kp<=32k,-0.013,2
256,n<=64,sr<=40%,kvB<=1k,kp<=512,3.056,1
256,n<=64,sr<=40%,kvB<=1k,kp<=8k,-0.2653,2
256,n<=64,sr<=40%,kvB<=1k,kp=0,0.305,2
256,n<=64,sr<=40%,kvB<=4k,kp<=16k,0.7094,2
256,n<=64,sr<=40%,kvB<=4k,kp<=2k,0.3144,1
256,n<=64,sr<=40%,kvB<=4k,kp<=32k,-0.3102,2
256,n<=64,sr<=40%,kvB<=4k,kp<=512,0.1704,2
256,n<=64,sr<=40%,kvB<=4k,kp<=8k,0.9555,2
256,n<=64,sr<=40%,kvB<=4k,kp=0,0.2656,2
256,n<=64,sr<=40%,kvB<=64k,kp<=16k,0.1978,1
256,n<=64,sr<=40%,kvB<=64k,kp<=2k,0.5289,2
256,n<=64,sr<=40%,kvB<=64k,kp<=32k,0.2091,2
256,n<=64,sr<=40%,kvB<=64k,kp<=512,0.6526,2
256,n<=64,sr<=40%,kvB<=64k,kp<=8k,0.301,2
256,n<=64,sr<=40%,kvB<=64k,kp=0,0.681,2
256,n<=64,sr<=5%,kvB<=16k,kp<=16k,0.0446,6
256,n<=64,sr<=5%,kvB<=16k,kp<=2k,0.4338,6
256,n<=64,sr<=5%,kvB<=16k,kp<=32k,-0.029,6
256,n<=64,sr<=5%,kvB<=16k,kp<=512,0.6186,6
256,n<=64,sr<=5%,kvB<=16k,kp<=8k,0.1288,6
256,n<=64,sr<=5%,kvB<=16k,kp=0,0.72,6
256,n<=64,sr<=5%,kvB<=1k,kp<=16k,0.0002,6
256,n<=64,sr<=5%,kvB<=1k,kp<=2k,-0.027,6
256,n<=64,sr<=5%,kvB<=1k,kp<=32k,0.0092,6
256,n<=64,sr<=5%,kvB<=1k,kp<=512,0.1504,3
256,n<=64,sr<=5%,kvB<=1k,kp<=8k,-0.0043,6
256,n<=64,sr<=5%,kvB<=1k,kp=0,0.3029,6
256,n<=64,sr<=5%,kvB<=4k,kp<=16k,-0.0097,6
256,n<=64,sr<=5%,kvB<=4k,kp<=2k,0.1283,3
256,n<=64,sr<=5%,kvB<=4k,kp<=32k,-0.0122,6
256,n<=64,sr<=5%,kvB<=4k,kp<=512,0.2663,6
256,n<=64,sr<=5%,kvB<=4k,kp<=8k,-0.008,6
256,n<=64,sr<=5%,kvB<=4k,kp=0,0.4899,6
256,n<=64,sr<=5%,kvB<=64k,kp<=16k,0.1199,3
256,n<=64,sr<=5%,kvB<=64k,kp<=2k,0.6601,6
256,n<=64,sr<=5%,kvB<=64k,kp<=32k,0.1267,6
256,n<=64,sr<=5%,kvB<=64k,kp<=512,0.7165,6
256,n<=64,sr<=5%,kvB<=64k,kp<=8k,0.461,6
256,n<=64,sr<=5%,kvB<=64k,kp=0,0.7472,6
256,n<=64,sr<=70%,kvB<=16k,kp<=16k,0.9474,1
256,n<=64,sr<=70%,kvB<=16k,kp<=2k,-0.0291,2
256,n<=64,sr<=70%,kvB<=16k,kp<=32k,0.9549,2
256,n<=64,sr<=70%,kvB<=16k,kp<=512,0.3172,2
256,n<=64,sr<=70%,kvB<=16k,kp<=8k,0.3118,1
256,n<=64,sr<=70%,kvB<=16k,kp=0,0.4461,2
256,n<=64,sr<=70%,kvB<=1k,kp<=16k,0.2919,2
256,n<=64,sr<=70%,kvB<=1k,kp<=2k,0.7337,2
256,n<=64,sr<=70%,kvB<=1k,kp<=32k,0.0027,1
256,n<=64,sr<=70%,kvB<=1k,kp<=512,0.5049,1
256,n<=64,sr<=70%,kvB<=1k,kp<=8k,0.7552,2
256,n<=64,sr<=70%,kvB<=1k,kp=0,0.0265,2
256,n<=64,sr<=70%,kvB<=4k,kp<=16k,0.9479,2
256,n<=64,sr<=70%,kvB<=4k,kp<=2k,0.4236,1
256,n<=64,sr<=70%,kvB<=4k,kp<=32k,0.7351,2
256,n<=64,sr<=70%,kvB<=4k,kp<=512,-0.3198,2
256,n<=64,sr<=70%,kvB<=4k,kp<=8k,0.9111,2
256,n<=64,sr<=70%,kvB<=4k,kp=0,0.0636,2
256,n<=64,sr<=70%,kvB<=64k,kp<=16k,0.3051,1
256,n<=64,sr<=70%,kvB<=64k,kp<=2k,0.3581,2
256,n<=64,sr<=70%,kvB<=64k,kp<=32k,0.2972,1
256,n<=64,sr<=70%,kvB<=64k,kp<=512,0.4331,2
256,n<=64,sr<=70%,kvB<=64k,kp<=8k,-0.0002,2
256,n<=64,sr<=70%,kvB<=64k,kp=0,0.4655,2
256,n<=64,sr>70%,kvB<=16k,kp<=16k,0.9403,3
256,n<=64,sr>70%,kvB<=16k,kp<=2k,0.5228,4
256,n<=64,sr>70%,kvB<=16k,kp<=32k,0.9632,4
256,n<=64,sr>70%,kvB<=16k,kp<=512,0.3785,4
256,n<=64,sr>70%,kvB<=16k,kp<=8k,0.9365,3
256,n<=64,sr>70%,kvB<=16k,kp=0,0.2638,4
256,n<=64,sr>70%,kvB<=1k,kp<=16k,0.2831,4
256,n<=64,sr>70%,kvB<=1k,kp<=2k,0.6951,4
256,n<=64,sr>70%,kvB<=1k,kp<=32k,0.0023,2
256,n<=64,sr>70%,kvB<=1k,kp<=512,0.8564,2
256,n<=64,sr>70%,kvB<=1k,kp<=8k,0.6289,4
256,n<=64,sr>70%,kvB<=1k,kp=0,-1.9412,3
256,n<=64,sr>70%,kvB<=4k,kp<=16k,0.9318,4
256,n<=64,sr>70%,kvB<=4k,kp<=2k,0.8688,2
256,n<=64,sr>70%,kvB<=4k,kp<=32k,0.9519,4
256,n<=64,sr>70%,kvB<=4k,kp<=512,0.4808,4
256,n<=64,sr>70%,kvB<=4k,kp<=8k,0.9422,4
256,n<=64,sr>70%,kvB<=4k,kp=0,-0.2233,4
256,n<=64,sr>70%,kvB<=64k,kp<=16k,0.9058,2
256,n<=64,sr>70%,kvB<=64k,kp<=2k,0.341,4
256,n<=64,sr>70%,kvB<=64k,kp<=32k,0.9494,3
256,n<=64,sr>70%,kvB<=64k,kp<=512,0.3314,4
256,n<=64,sr>70%,kvB<=64k,kp<=8k,0.4424,4
256,n<=64,sr>70%,kvB<=64k,kp=0,0.2628,4
256,n<=8,sr<=15%,kvB<=16k,kp<=16k,0.0582,2
256,n<=8,sr<=15%,kvB<=16k,kp<=2k,0.8752,2
256,n<=8,sr<=15%,kvB<=16k,kp<=32k,0.0001,1
256,n<=8,sr<=15%,kvB<=16k,kp<=512,1.0125,2
256,n<=8,sr<=15%,kvB<=16k,kp<=8k,0.2335,2
256,n<=8,sr<=15%,kvB<=16k,kp=0,0.9907,2
256,n<=8,sr<=15%,kvB<=1k,kp<=16k,1.2565,1
256,n<=8,sr<=15%,kvB<=1k,kp<=2k,-0.0449,1
256,n<=8,sr<=15%,kvB<=1k,kp<=32k,-1.3015,1
256,n<=8,sr<=15%,kvB<=1k,kp<=512,0.3201,2
256,n<=8,sr<=15%,kvB<=1k,kp<=8k,0.485,2
256,n<=8,sr<=15%,kvB<=1k,kp=0,0.9437,1
256,n<=8,sr<=15%,kvB<=4k,kp<=16k,0.0826,1
256,n<=8,sr<=15%,kvB<=4k,kp<=2k,0.2543,2
256,n<=8,sr<=15%,kvB<=4k,kp<=32k,-0.0705,1
256,n<=8,sr<=15%,kvB<=4k,kp<=512,0.4523,2
256,n<=8,sr<=15%,kvB<=4k,kp<=8k,-0.0046,1
256,n<=8,sr<=15%,kvB<=4k,kp=0,1.0565,2
256,n<=8,sr<=15%,kvB<=64k,kp<=16k,0.2348,1
256,n<=8,sr<=15%,kvB<=64k,kp<=2k,1.0028,2
256,n<=8,sr<=15%,kvB<=64k,kp<=32k,0.2295,2
256,n<=8,sr<=15%,kvB<=64k,kp<=512,0.9975,2
256,n<=8,sr<=15%,kvB<=64k,kp<=8k,0.8929,2
256,n<=8,sr<=15%,kvB<=64k,kp=0,0.9994,2
256,n<=8,sr<=40%,kvB<=16k,kp<=16k,0.0658,3
256,n<=8,sr<=40%,kvB<=16k,kp<=2k,1.064,4
256,n<=8,sr<=40%,kvB<=16k,kp<=32k,0.0947,2
256,n<=8,sr<=40%,kvB<=16k,kp<=512,1.0325,4
256,n<=8,sr<=40%,kvB<=16k,kp<=8k,0.4192,3
256,n<=8,sr<=40%,kvB<=16k,kp=0,0.9947,4
256,n<=8,sr<=40%,kvB<=1k,kp<=16k,-1.2247,3
256,n<=8,sr<=40%,kvB<=1k,kp<=2k,0.1431,2
256,n<=8,sr<=40%,kvB<=1k,kp<=32k,0.1413,2
256,n<=8,sr<=40%,kvB<=1k,kp<=512,0.3785,4
256,n<=8,sr<=40%,kvB<=1k,kp<=8k,-0.8264,3
256,n<=8,sr<=40%,kvB<=1k,kp=0,0.9936,2
256,n<=8,sr<=40%,kvB<=4k,kp<=16k,0.4664,2
256,n<=8,sr<=40%,kvB<=4k,kp<=2k,0.3972,3
256,n<=8,sr<=40%,kvB<=4k,kp<=32k,0.1973,3
256,n<=8,sr<=40%,kvB<=4k,kp<=512,0.6211,4
256,n<=8,sr<=40%,kvB<=4k,kp<=8k,0.1099,2
256,n<=8,sr<=40%,kvB<=4k,kp=0,0.9806,4
256,n<=8,sr<=40%,kvB<=64k,kp<=16k,0.4763,2
256,n<=8,sr<=40%,kvB<=64k,kp<=2k,0.9965,4
256,n<=8,sr<=40%,kvB<=64k,kp<=32k,0.432,3
256,n<=8,sr<=40%,kvB<=64k,kp<=512,0.9982,4
256,n<=8,sr<=40%,kvB<=64k,kp<=8k,1.0357,4
256,n<=8,sr<=40%,kvB<=64k,kp=0,0.9989,4
256,n<=8,sr<=70%,kvB<=16k,kp<=16k,0.2101,2
256,n<=8,sr<=70%,kvB<=16k,kp<=2k,1.5637,2
256,n<=8,sr<=70%,kvB<=16k,kp<=32k,0.0049,1
256,n<=8,sr<=70%,kvB<=16k,kp<=512,0.9895,2
